Organization,District name,Primary role,Name,First name,Last name,Gender,Party name,Email,Photo URL,Source URL,Website,Facebook,Instagram,Twitter,LinkedIn,YouTube,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax
Niagara Regional Council,Thorold,Councillor,Tim Whalen,Tim,Whalen,,,tim.whalen@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Tim&l=Whalen,,,,,,legislature,"67 Thompson Ave.
Thorold ON  L2V 2N2",1 905 227-8397,,,,,,,,,
Niagara Regional Council,Thorold,Mayor,Terry Ugulini,Terry,Ugulini,,,terry.ugulini@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Terry&l=Ugulini,,,,,,legislature,"3540 Schmon Pkwy.
P.O. Box 1044
Thorold ON  L2V 4A7",1 905 227-0160,,,,,,,,,
Niagara Regional Council,Wainfleet,Mayor,Kevin Gibson,Kevin,Gibson,,,kevin.gibson@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Kevin&l=Gibson,,,,,,legislature,"31940 Highway 3
P.O. Box 40
Wainfleet ON  L0S 1V0",1 905 899-3463,,,,,,,,,
Niagara Regional Council,Welland,Councillor,Leanna Villella,Leanna,Villella,,,leanna.villella@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Leanna&l=Villella,,,,,,legislature,"59 Church St.
Welland ON  L3C 4N7",1 905 650-2198,,,,,,,,,
Niagara Regional Council,Welland,Councillor,Pat Chiocchio,Pat,Chiocchio,,,pat.chiocchio@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Pat&l=Chiocchio,,,,,,legislature,"160 Creekside Dr.
Welland ON  L3C 0B4",1 289 228-2503,,,,,,,,,
Niagara Regional Council,Welland,Mayor,Frank Campion,Frank,Campion,,,frank.campion@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Frank&l=Campion,,,,,,legislature,"60 East Main St.
Welland ON  L3B 3X4",1 905 735-1700,,,,,,,,,
Niagara Regional Council,West Lincoln,Councillor,Albert Witteveen,Albert,Witteveen,,,albert.witteveen@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Albert&l=Witteveen,,,,,,legislature,"2853 South Grimsby Rd.
Unit 7
West Lincoln ON  L0R 2A0",1 289 253-7739,,,,,,,,,
Niagara Regional Council,West Lincoln,Mayor,Dave Bylsma,Dave,Bylsma,,,dave.bylsma@niagararegion.ca,,,https://niagararegion.ca/government/council/profiles/profile.aspx?f=Dave&l=Bylsma,,,,,,legislature,"5313 Sixteen Rd.
West Lincoln ON  L0R 1Y0",1 905 984-1515,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,Allan Bisback,Allan,Bisback,,,allan.bisback@notl.com,,,,,,,,,legislature,,1 905 468-8550,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,Clare Cameron,Clare,Cameron,,,clare.cameron@notl.com,,,,,,,,,,,,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,Erwin Wiens,Erwin,Wiens,,,erwin.wiens@notl.com,,,,,,,,,legislature,,1 289 687-5551,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,Gary Burroughs,Gary,Burroughs,,,gary.burroughs@notl.com,,,,,,,,,legislature,,1 905 468-3568,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,John Wiens,John,Wiens,,,john.wiens@notl.com,,,,,,,,,legislature,,1 905 246-1138,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,Norm Arsenault,Norm,Arsenault,,,norm.arsenault@notl.com,,,,,,,,,,,,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,Stuart McCormack,Stuart,McCormack,,,stuart.mccormack@notl.com,,,,,,,,,legislature,,1 905 371-5659,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Councillor,Wendy Cheropita,Wendy,Cheropita,,,wendy.cheropita@notl.com,,,,,,,,,legislature,,1 905 468-7971,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Lord Mayor,Betty Disero,Betty,Disero,,,betty.disero@notl.com,,,,,,,,,legislature,,1 905 468-3266,,,,,,,,,
Niagara-on-the-Lake Town Council,Niagara-on-the-Lake,Regional Councillor,Gary Zalepa,Gary,Zalepa,,,gary.zalepa@niagararegion.ca,,,,,,,,,legislature,,1 416 602-5431,,,,,,,,,
North Dumfries Township Council,North Dumfries,Mayor,Sue Foxton,Sue,Foxton,,,sfoxton@northdumfries.ca,,,,,,,,,legislature,,1 519 632-8800 x120,,,,,,,,,
North Dumfries Township Council,Ward 1,Councillor,Rod Rolleman,Rod,Rolleman,,,rrolleman@northdumfries.ca,,,,,,,,,legislature,,1 519 589-6003,,,,,,,,,
North Dumfries Township Council,Ward 2,Councillor,Derrick Ostner,Derrick,Ostner,,,dostner@northdumfries.ca,,,,,,,,,legislature,,1 519 632-8621,,,,,,,,,
North Dumfries Township Council,Ward 3,Councillor,Margaret McCreery,Margaret,McCreery,,,,,,,,,,,,legislature,,1 519 632-8807,,,,,,,,,
North Dumfries Township Council,Ward 4,Councillor,Pamela Gillespie,Pamela,Gillespie,,,,,,,,,,,,legislature,,1 519 622-2294,,,,,,,,,
Pickering City Council,Pickering,Mayor,Dave Ryan,Dave,Ryan,,,mayor@pickering.ca,http://www.pickering.ca/en/city-hall/resources/2019-dave-ryan.jpeg,http://www.pickering.ca/en/city-hall/davidryanprofile.aspx,http://www.pickering.ca/en/city-hall/davidryanprofile.aspx,,,,,,legislature,,1 905 420-4600,1 905 420-6064,,,,,,,,
Pickering City Council,Pickering,Mayor,Shaheen Butt,Shaheen,Butt,,,sbutt@pickering.ca,http://www.pickering.ca/en/city-hall/resources/2019-shaheen-butt.jpeg,http://www.pickering.ca/en/city-hall/shaheen-butt-profile.aspx,,,,,,,legislature,,1 905 420-4600,1 905 420-6064,,,,,,,,
Pickering City Council,Ward 1,Councillor,Maurice Brenner,Maurice,Brenner,,,mbrenner@pickering.ca,http://www.pickering.ca/en/city-hall/resources/2019-maurice-brenner.jpeg,http://www.pickering.ca/en/city-hall/Profile_MauriceBrenner.aspx,http://www.mauricebrenner.ca/,,,,,,legislature,,1 905 420-4605,1 905 420-6064,,,,,,,,
Pickering City Council,Ward 1,Regional Councillor,Kevin Ashe,Kevin,Ashe,,,kashe@pickering.ca,http://www.pickering.ca/en/city-hall/resources/2019-kevin-ashe.jpeg,http://www.pickering.ca/en/city-hall/kevinasheprofile.aspx,http://www.kevinashe.ca,,,,,,legislature,,1 905 420-4605,1 905 420-6064,,,,,,,,
Pickering City Council,Ward 2,Councillor,Ian Cumming,Ian,Cumming,,,icumming@pickering.ca,http://www.pickering.ca/en/city-hall/resources/2019-ian-cumming.jpeg,http://www.pickering.ca/en/city-hall/Profile_IanCumming.aspx,,,,,,,legislature,,1 905 420-4605,1 905 420-6064,,,,,,,,
Pickering City Council,Ward 2,Regional Councillor,Bill McLean,Bill,McLean,,,bmclean@pickering.ca,http://www.pickering.ca/en/city-hall/resources/2019-bill-mclean.jpeg,http://www.pickering.ca/en/city-hall/billmcleanprofile.aspx,http://www.pickering.ca/en/city-hall/billmcleanprofile.aspx,,,,,,legislature,,1 905 420-4605,1 905 420-6064,,,,,,,,
Pickering City Council,Ward 3,Regional Councillor,David Pickles,David,Pickles,,,dpickles@pickering.ca,http://www.pickering.ca/en/city-hall/resources/2019-david-pickles.jpeg,http://www.pickering.ca/en/city-hall/davidpicklesprofile.aspx,http://www.davidpickles.com/,,,,,,legislature,,1 905 420-4605,1 905 420-6064,,,,,,,,
Richmond Hill Town Council,Richmond Hill,Mayor,Dave Barrow,Dave,Barrow,,,officemayor@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Mayor-of-Richmond-Hill.aspx,,,,,,,legislature,,1 905 771-8800,,,,,,,,,
Richmond Hill Town Council,Richmond Hill,Regional Councillor,Carmine Perrelli,Carmine,Perrelli,,,carmine.perrelli@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Regional-and-Local-Councillor.aspx,,,,,,,legislature,,1 905 771-2517,,,,,,,,,
Richmond Hill Town Council,Richmond Hill,Regional Councillor,Joe DiPaola,Joe,DiPaola,,,joe.dipaola@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Regional-and-Local-Councillor-Deputy-Mayor.aspx,,,,,,,legislature,,1 905 771-2498,,,,,,,,,
Richmond Hill Town Council,Ward 1,Councillor,Greg Beros,Greg,Beros,,,greg@gregberos.com,,https://www.richmondhill.ca/en/our-services/Ward-One-Councillor.aspx,,,,,,,legislature,,1 905 771-2530,,,,,,,,,
Richmond Hill Town Council,Ward 2,Councillor,Tom Muench,Tom,Muench,,,tom.muench@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Ward-Two-Councillor.aspx,,,,,,,legislature,,1 905 771-2549,,,,,,,,,
Richmond Hill Town Council,Ward 3,Councillor,Castro Liu,Castro,Liu,,,castro.liu@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Ward-Three-Councillor.aspx,,,,,,,legislature,,1 905 771-5497,,,,,,,,,
Richmond Hill Town Council,Ward 4,Councillor,David West,David,West,,,david.west@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Ward-Four-Councillor.aspx,,,,,,,legislature,,1 905 771-2480,,,,,,,,,
Richmond Hill Town Council,Ward 5,Councillor,Karen Cilevitz,Karen,Cilevitz,,,karen.cilevitz@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Ward-Five-Councillor.aspx,,,,,,,legislature,,1 905 771-2510,,,,,,,,,
Richmond Hill Town Council,Ward 6,Councillor,Godwin Chan,Godwin,Chan,,,godwin.chan@richmondhill.ca,,https://www.richmondhill.ca/en/our-services/Ward-Six-Councillor.aspx,,,,,,,legislature,,1 905 771-2509,,,,,,,,,
St. Catharines City Council,Grantham,Councillor,Bill Phillips,Bill,Phillips,M,,bphillips@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Phillips5NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward5-Grantham.asp,https://www.stcatharines.ca/en/governin/Ward5-Grantham.asp,,,,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 327-5363,,,,,,,,,
St. Catharines City Council,Grantham,Councillor,Sandie Bellows,Sandie,Bellows,F,,sbellows@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Bellows5NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward5-Grantham.asp,https://www.stcatharines.ca/en/governin/Ward5-Grantham.asp,https://www.facebook.com/Sandie-Bellows-235289076514538/,,https://twitter.com/sandiebellows,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 380-7310,,,,,,,,,
St. Catharines City Council,Merritton,Councillor,David Haywood,David,Haywood,M,,dhaywood@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/DHaywood6NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward1-Merritton.asp,https://www.stcatharines.ca/en/governin/Ward1-Merritton.asp,https://www.facebook.com/VOTEHaywood4Merritton/,,https://twitter.com/dave4merritton,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 289 696-0243,,,,,,,,,
St. Catharines City Council,Merritton,Councillor,Jennifer Stevens,Jennifer,Stevens,F,,jstevens@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Stevens6NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward1-Merritton.asp,https://www.stcatharines.ca/en/governin/Ward1-Merritton.asp,,,https://twitter.com/councillormatt,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 328-6722,,,,,,,,,
St. Catharines City Council,Port Dalhousie,Councillor,Bruce Williamson,Bruce,Williamson,M,,bwilliamson@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Williamson5NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward6-Port-Dalhousie.asp,https://www.stcatharines.ca/en/governin/Ward6-Port-Dalhousie.asp,,,,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 934-2787,,,,,,,,,
St. Catharines City Council,Port Dalhousie,Councillor,Carlos Garcia,Carlos,Garcia,M,,cgarcia@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/CGarcia5NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward6-Port-Dalhousie.asp,https://www.stcatharines.ca/en/governin/Ward6-Port-Dalhousie.asp,,,,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 937-7012,,,,,,,,,
St. Catharines City Council,St. Andrew's,Councillor,Joseph Kushner,Joseph,Kushner,M,,jkushner@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Kushner6NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward2-St-Andrews.asp,https://www.stcatharines.ca/en/governin/Ward2-St-Andrews.asp,https://www.facebook.com/joe.kushner.92,,,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 327-9638,,,,,,,,,
St. Catharines City Council,St. Andrew's,Councillor,Matthew Harris,Matthew,Harris,M,,mharris@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Harris5NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward2-St-Andrews.asp,https://www.stcatharines.ca/en/governin/Ward2-St-Andrews.asp,,,,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 329-6802,,,,,,,,,
St. Catharines City Council,St. Catharines,Mayor,Walter Sendzik,Walter,Sendzik,M,,mayorsadministration@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Mayor6934NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/mayor-walter-sendzik.asp,https://www.stcatharines.ca/en/governin/mayor-walter-sendzik.asp,https://www.facebook.com/MayorSendzik,,https://twitter.com/WSendzik?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 688-5601 x1540,,,,,,,,,
St. Catharines City Council,St. George's,Councillor,Mike Britton,Mike,Britton,M,,mbritton@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Britton4NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward3-St-Georges.asp,https://www.stcatharines.ca/en/governin/Ward3-St-Georges.asp,https://www.facebook.com/britton4stgeorges/,,https://twitter.com/mike__britton,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 359-7449,,,,,,,,,
St. Catharines City Council,St. George's,Councillor,Sal Sorrento,Sal,Sorrento,M,,ssorrento@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Sorrento3NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward3-St-Georges.asp,https://www.stcatharines.ca/en/governin/Ward3-St-Georges.asp,https://www.facebook.com/Sal-Sorrento-St-Georges-Ward-750692541639336/,,,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 289 696-3673,,,,,,,,,
St. Catharines City Council,St. Patrick's,Councillor,Mark Elliot,Mark,Elliot,M,,melliott@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Elliott4NersesPhoto.JPG,https://www.stcatharines.ca/en/governin/Ward4-St-Patricks.asp,https://www.stcatharines.ca/en/governin/Ward4-St-Patricks.asp,https://www.facebook.com/mark.elliott.9216,,,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 327-1763,,,,,,,,,
St. Catharines City Council,St. Patrick's,Councillor,Mathew Siscoe,Mathew,Siscoe,M,,msiscoe@stcatharines.ca,https://www.stcatharines.ca/en/governin/resources/Siscoe5NersesPhoto.jpg,https://www.stcatharines.ca/en/governin/Ward4-St-Patricks.asp,https://www.stcatharines.ca/en/governin/Ward4-St-Patricks.asp,,,https://twitter.com/matsiscoe,,,legislature,"50 Church St.
St. Catharines ON  L2R 7C2",1 905 329-8162,,,,,,,,,
Uxbridge Township Council,Uxbridge,Mayor,Pat Molloy,Pat,Molloy,M,,pmolloy@town.uxbridge.on.ca,https://town.uxbridge.on.ca/sites/default/files/photos/Pat%20Molloy%202.jpg,,,,,,,,legislature,"51 Toronto Street South
P.O. Box 190
Uxbridge ON  L9P 1T1",1 905 852-9181 x218,,,,,,,,,
Uxbridge Township Council,Uxbridge,Regional Councillor,Jack Ballinger,Jack,Ballinger,M,,johnhballinger@gmail.com,http://town.uxbridge.on.ca/sites/default/files/jack.jpg,,,,,,,,legislature,"51 Toronto Street South
P.O. Box 190
Uxbridge ON  L9P 1T1",1 416 320-0585,,,,,,,,,
Uxbridge Township Council,Ward 1,Councillor,Pamela Beach,Pamela,Beach,F,,pbeach@town.uxbridge.on.ca,http://town.uxbridge.on.ca/sites/default/files/photos/medium_Pam%20Beach%202014.JPG,,,,,,,,legislature,"51 Toronto Street South
P.O. Box 190
Uxbridge ON  L9P 1T1",1 905 852-6440,,,,,,,,,
Uxbridge Township Council,Ward 2,Councillor,Gary Ruona,Gary,Ruona,M,,gruona@town.uxbridge.on.ca,https://town.uxbridge.on.ca/sites/default/files/photos/Gary%20Headshot%203.jpg,,,,,,,,legislature,"51 Toronto Street South
P.O. Box 190
Uxbridge ON  L9P 1T1",1 905 852-9181 x404,,,,,,,,,
Uxbridge Township Council,Ward 3,Councillor,Dave Barton,Dave,Barton,M,,dbarton@town.uxbridge.on.ca,http://town.uxbridge.on.ca/sites/default/files/KIMG0482.jpg,,,,,,,,legislature,"51 Toronto Street South
P.O. Box 190
Uxbridge ON  L9P 1T1",1 416 705-2960,,,,,,,,,
Uxbridge Township Council,Ward 4,Councillor,Fred Bryan,Fred,Bryan,M,,fbryan@town.uxbridge.on.ca,http://town.uxbridge.on.ca/sites/default/files/medium_Fred%20Bryan%202014_0.JPG,,,,,,,,legislature,"51 Toronto Street South
P.O. Box 190
Uxbridge ON  L9P 1T1",1 905 852-9181 x407,,,,,,,,,
Uxbridge Township Council,Ward 5,Councillor,Gordon Highet,Gordon,Highet,M,,ghighet@town.uxbridge.on.ca,http://town.uxbridge.on.ca/sites/default/files/gordon.jpg,,,,,,,,legislature,"51 Toronto Street South
P.O. Box 190
Uxbridge ON  L9P 1T1",1 905 852-9181 x405,,,,,,,,,
Waterloo City Council,Ward 1,Councillor,Sandra Hanmer,Sandra,Hanmer,,,sandra.hanmer@waterloo.ca,http://www.waterloo.ca/en/government/,http://www.waterloo.ca/en/government/,,,,,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Waterloo City Council,Ward 2,Councillor,Royce Bodaly,Royce,Bodaly,,,royce.bodaly@waterloo.ca,http://www.waterloo.ca/en/government/,http://www.waterloo.ca/en/government/,,,,,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Waterloo City Council,Ward 3,Councillor,Angela Vieth,Angela,Vieth,,,angela.vieth@waterloo.ca,http://www.waterloo.ca/en/contentresources/resources/government/Coun_Vieth_2015-18.jpg,http://www.waterloo.ca/en/government/counangelavieth.asp,http://www.angelavieth.ca/,,,https://twitter.com/VoteVieth,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Waterloo City Council,Ward 4,Councillor,Diane Freeman,Diane,Freeman,,,diane.freeman@waterloo.ca,http://www.waterloo.ca/en/contentresources/resources/government/Coun_Freeman_2015-18.jpg,http://www.waterloo.ca/en/government/coundianefreeman.asp,http://www.dianefreeman.ca/,https://www.facebook.com/Diane-Freeman-Ward-4-City-Councillor-Waterloo-140698609306535/,,https://twitter.com/DianeLFreeman,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Waterloo City Council,Ward 5,Councillor,Jen Vasic,Jen,Vasic,,,jen.vasic@waterloo.ca,http://www.waterloo.ca/en/government/,http://www.waterloo.ca/en/government/,,,,,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Waterloo City Council,Ward 6,Councillor,Jeff Henry,Jeff,Henry,,,jeff.henry@waterloo.ca,http://www.waterloo.ca/en/contentresources/resources/government/Coun_Henry_2015-18.jpg,http://www.waterloo.ca/en/government/counjeffhenry.asp,,,,https://twitter.com/jeffhenrykw,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Waterloo City Council,Ward 7,Councillor,Tenille Boroguore,Tenille,Boroguore,,,tenille.bonoguore@waterloo.ca,http://www.waterloo.ca/en/government/,http://www.waterloo.ca/en/government/,,,,,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Waterloo City Council,Waterloo,Mayor,Dave Jaworsky,Dave,Jaworsky,,,dave.jaworsky@waterloo.ca,http://www.waterloo.ca/en/contentresources/resources/government/Mayor_Jaworsky_2015-18.jpg,http://www.waterloo.ca/en/government/mayor-dave-jaworsky.asp,,,,https://twitter.com/DaveJaworsky,,,legislature,,1 519 747-8784,1 519 747-8500,,,,,,,,
Wellesley Township Council,Ward 1,Councillor,Shelley Wagner,Shelley,Wagner,,,,,,,,,,,,legislature,,1 519 503-0657,,,,,,,,,
Wellesley Township Council,Ward 2,Councillor,Herb Neher,Herb,Neher,,,,,,,,,,,,legislature,,1 519 503-0826,,,,,,,,,
Wellesley Township Council,Ward 3,Councillor,Peter van der Maas,Peter van der,Maas,,,,,,,,,,,,legislature,,1 519 503-0618,,,,,,,,,
Wellesley Township Council,Ward 4,Councillor,Carl Smit,Carl,Smit,,,,,,,,,,,,legislature,,1 519 503-0865,,,,,,,,,
Wellesley Township Council,Wellesley,Mayor,Joe Nowak,Joe,Nowak,,,,,,,,,,,,legislature,,1 519 504-1834,,,,,,,,,
Whitchurch-Stouffville Town Council,Whitchurch-Stouffville,Councillor,Hugo Kroon,Hugo,Kroon,,,,,http://www.townofws.ca/en/town-hall/contact-us.aspx,,,,https://twitter.com/councillorkroon,,,,,,,,,,,,,,
Whitchurch-Stouffville Town Council,Whitchurch-Stouffville,Councillor,Iain Lovatt,Iain,Lovatt,,,,,http://www.townofws.ca/en/town-hall/contact-us.aspx,,,,https://twitter.com/iainlovatt,,,,,,,,,,,,,,
Whitchurch-Stouffville Town Council,Whitchurch-Stouffville,Councillor,Ken Ferdinands,Ken,Ferdinands,,,,,http://www.townofws.ca/en/town-hall/contact-us.aspx,,,,https://twitter.com/maurice98859419,,,,,,,,,,,,,,
Whitchurch-Stouffville Town Council,Whitchurch-Stouffville,Councillor,Maurice Smith,Maurice,Smith,,,,,http://www.townofws.ca/en/town-hall/contact-us.aspx,,,,,,,,,,,,,,,,,,
Whitchurch-Stouffville Town Council,Whitchurch-Stouffville,Councillor,Rick Upton,Rick,Upton,,,,,http://www.townofws.ca/en/town-hall/contact-us.aspx,,,,https://twitter.com/rickuptonward4,,,,,,,,,,,,,,
Whitchurch-Stouffville Town Council,Whitchurch-Stouffville,Councillor,Rob Hargrave,Rob,Hargrave,,,,,http://www.townofws.ca/en/town-hall/contact-us.aspx,,,,,,,,,,,,,,,,,,
Whitchurch-Stouffville Town Council,Whitchurch-Stouffville,Mayor,Justin Altmann,Justin,Altmann,,,,,http://www.townofws.ca/en/town-hall/contact-us.aspx,,,,,,,,,,,,,,,,,,
Windsor City Council,Ward 1,Councillor,Fred Francis,Fred,Francis,M,,ffrancis@citywindsor.ca,http://www.citywindsor.ca/mayorandcouncil/City-Councillors/PublishingImages/Councillor-Fred-Francis.jpg,http://www.citywindsor.ca/mayorandcouncil/City-Councillors/Pages/Councillor-Fred-Francis.aspx,,,,,,,legislature,"350 City Hall Square West
Suite 220
Windsor ON  N9A 6S1",1 519 250-4607,,,,,,,,,
